card_id,customer_id,account_id,card_type,issue_date,expiry_date,credit_limit,status
417,6954,84665,Credit - Classic,2017-04-17,2022-04-16,0,Active
418,29974,56287,Debit,2020-11-19,2025-11-18,0,Blocked
419,37812,42981,Debit,2023-12-14,2028-12-12,0,Active
420,55174,71883,Credit - Gold,2017-10-06,2022-10-05,0,Active
421,45126,25919,Debit,2017-11-26,2022-11-25,0,Active
422,40610,40323,Debit,2019-05-26,2024-05-24,0,Active
423,33210,27214,Debit,2016-05-06,2021-05-05,0,Active
424,30564,35879,Debit,2021-12-15,2026-12-14,0,Active
425,13611,77152,Credit - Gold,2020-04-07,2025-04-06,0,Active
426,21113,7806,Credit - Gold,2023-01-22,2028-01-21,0,Active
427,35185,78601,Debit,2018-10-09,2023-10-08,25000,Active
428,26353,86689,Debit,2020-04-13,2025-04-12,0,Active
429,36947,56343,Credit - Classic,2021-07-02,2026-07-01,100000,Active
430,26760,68657,Debit,2022-10-21,2027-10-20,50000,Active
431,50464,82905,Credit - Gold,2015-09-17,2020-09-15,0,Active
432,39581,16059,Debit,2022-07-11,2027-07-10,25000,Active
433,41867,70736,Debit,2018-01-25,2023-01-24,200000,Active
434,21847,89001,Credit - Classic,2018-02-18,2023-02-17,100000,Active
435,2791,14703,Credit - Gold,2022-05-03,2027-05-02,0,Active
436,4418,28296,Credit - Classic,2020-06-03,2025-06-02,0,Active
437,6660,73711,Debit,2016-01-10,2021-01-08,50000,Active
438,26508,30927,Debit,2025-03-21,2030-03-20,0,Active
439,47755,64675,Debit,2018-06-16,2023-06-15,0,Active
440,26158,27547,Debit,2024-04-10,2029-04-09,0,Active
441,58873,35091,Credit - Classic,2024-07-16,2029-07-15,0,Active
442,58446,93248,Debit,2018-11-02,2023-11-01,0,Active
443,11111,74765,Credit - Gold,2016-11-29,2021-11-28,0,Active
444,16912,252,Debit,2017-03-01,2022-02-28,0,Active
445,38572,35432,Credit - Classic,2018-07-18,2023-07-17,0,Active
446,44191,71041,Debit,2024-01-10,2029-01-08,0,Active
447,6399,71844,Debit,2018-04-14,2023-04-13,0,Active
448,42632,57823,Credit - Platinum,2019-09-14,2024-09-12,0,Active
449,39770,76209,Credit - Classic,2017-07-05,2022-07-04,25000,Active
450,27972,6907,Credit - Classic,2016-07-01,2021-06-30,0,Active
451,44176,73939,Credit - Gold,2023-12-19,2028-12-17,0,Active
452,59664,30768,Debit,2015-02-08,2020-02-07,50000,Active
453,34886,49963,Debit,2019-07-12,2024-07-10,0,Active
454,40859,40280,Credit - Classic,2024-04-08,2029-04-07,0,Active
455,36504,50919,Debit,2022-04-15,2027-04-14,0,Expired
456,50191,28216,Credit - Classic,2024-01-04,2029-01-02,0,Active
457,24920,56692,Credit - Gold,2025-03-08,2030-03-07,0,Active
458,51199,4363,Credit - Gold,2021-05-15,2026-05-14,0,Active
459,33955,27438,Credit - Classic,2023-12-19,2028-12-17,100000,Active
460,15278,70078,Debit,2017-09-17,2022-09-16,25000,Blocked
461,5501,76401,Credit - Classic,2021-06-18,2026-06-17,25000,Active
462,59123,15928,Credit - Classic,2018-04-08,2023-04-07,0,Active
463,16435,91431,Credit - Gold,2016-02-22,2021-02-20,50000,Active
464,26340,15850,Debit,2017-10-02,2022-10-01,50000,Blocked
465,897,19159,Credit - Gold,2020-08-23,2025-08-22,50000,Active
466,28315,803,Credit - Classic,2019-12-28,2024-12-26,0,Active
467,38090,66300,Debit,2021-08-14,2026-08-13,25000,Active
468,55652,88461,Credit - Gold,2020-01-13,2025-01-11,50000,Expired
469,12206,55698,Debit,2015-07-14,2020-07-12,50000,Active
470,36331,72116,Debit,2024-01-16,2029-01-14,0,Active
471,29945,67790,Debit,2020-06-24,2025-06-23,50000,Active
472,40415,30396,Credit - Gold,2017-12-21,2022-12-20,100000,Expired
473,58097,93865,Debit,2021-04-23,2026-04-22,0,Active
474,21835,3711,Credit - Gold,2017-01-01,2021-12-31,0,Active
475,30244,67355,Credit - Gold,2016-09-15,2021-09-14,0,Active
476,6460,22672,Credit - Platinum,2022-08-20,2027-08-19,50000,Active
477,29752,46945,Debit,2023-10-30,2028-10-28,50000,Active
478,23854,54326,Debit,2015-01-29,2020-01-28,0,Active
479,38023,61805,Debit,2023-05-07,2028-05-05,25000,Active
480,43632,92095,Debit,2016-07-31,2021-07-30,0,Active
481,26918,90382,Debit,2019-10-23,2024-10-21,0,Active
482,13104,83026,Debit,2025-03-17,2030-03-16,25000,Active
483,46635,56283,Credit - Classic,2016-01-11,2021-01-09,100000,Active
484,57997,17584,Debit,2022-07-27,2027-07-26,100000,Active
485,20572,82249,Credit - Classic,2017-07-13,2022-07-12,0,Active
486,53254,10685,Debit,2024-06-17,2029-06-16,25000,Active
487,58552,30777,Debit,2017-02-18,2022-02-17,50000,Active
488,31613,66398,Debit,2023-05-28,2028-05-26,0,Active
489,22623,67052,Credit - Classic,2018-07-19,2023-07-18,50000,Active
490,4286,84307,Debit,2018-08-23,2023-08-22,25000,Active
491,18591,16824,Credit - Platinum,2024-05-02,2029-05-01,0,Active
492,30101,42157,Credit - Classic,2018-10-13,2023-10-12,0,Active
493,39282,81279,Debit,2020-08-01,2025-07-31,100000,Active
494,55096,23517,Debit,2020-02-07,2025-02-05,0,Active
495,31936,56980,Debit,2023-08-04,2028-08-02,0,Active
496,9609,29772,Credit - Classic,2017-08-22,2022-08-21,0,Active
497,24005,89332,Credit - Classic,2018-12-14,2023-12-13,25000,Active
498,6216,66458,Credit - Classic,2019-09-09,2024-09-07,0,Active
499,45742,35001,Debit,2024-02-03,2029-02-01,100000,Active
500,43703,60889,Debit,2021-03-02,2026-03-01,100000,Blocked
501,36940,69921,Credit - Classic,2018-05-06,2023-05-05,0,Active
502,49698,69671,Credit - Classic,2024-12-30,2029-12-29,0,Active
503,47057,81683,Debit,2016-07-09,2021-07-08,50000,Active
504,48263,7980,Debit,2020-03-09,2025-03-08,0,Active
505,4576,91563,Debit,2018-05-08,2023-05-07,50000,Active
506,43198,57223,Debit,2018-10-20,2023-10-19,0,Active
507,39668,57433,Debit,2017-01-22,2022-01-21,25000,Active
508,42315,74525,Credit - Classic,2021-06-07,2026-06-06,0,Active
509,14016,26109,Credit - Classic,2025-05-08,2030-05-07,0,Active
510,1345,23962,Debit,2018-11-29,2023-11-28,0,Active
511,3933,13724,Debit,2015-08-04,2020-08-02,25000,Active
512,9960,93965,Credit - Classic,2021-05-17,2026-05-16,0,Active
513,16918,6182,Debit,2018-06-01,2023-05-31,0,Expired
514,39777,35094,Debit,2022-04-12,2027-04-11,0,Active
515,27268,71534,Debit,2021-04-15,2026-04-14,0,Active
516,26582,81114,Debit,2019-07-20,2024-07-18,25000,Blocked
517,9180,404,Debit,2015-01-21,2020-01-20,25000,Active
518,51282,67824,Debit,2024-11-03,2029-11-02,0,Expired
519,32576,53913,Debit,2018-11-13,2023-11-12,0,Active
520,38517,52954,Debit,2024-03-30,2029-03-29,25000,Active
521,29791,8942,Debit,2016-06-25,2021-06-24,50000,Active
522,56462,7159,Debit,2019-06-30,2024-06-28,0,Active
523,8952,30315,Debit,2019-01-19,2024-01-18,25000,Active
524,4580,13967,Debit,2025-05-30,2030-05-29,50000,Active
525,53345,6012,Debit,2019-11-30,2024-11-28,25000,Active
526,43179,92295,Debit,2017-09-18,2022-09-17,0,Expired
527,25735,94521,Debit,2022-02-10,2027-02-09,0,Active
528,3232,88318,Credit - Gold,2017-02-10,2022-02-09,25000,Active
529,59611,75262,Credit - Classic,2015-05-14,2020-05-12,500000,Active
530,34539,22649,Debit,2020-03-13,2025-03-12,0,Active
531,6076,21969,Credit - Classic,2021-05-09,2026-05-08,0,Active
532,51960,138,Debit,2018-09-12,2023-09-11,0,Active
533,16296,92445,Debit,2025-02-13,2030-02-12,0,Active
534,31760,79057,Debit,2017-01-15,2022-01-14,25000,Active
535,59681,12952,Credit - Classic,2019-06-12,2024-06-10,0,Active
536,26365,5441,Debit,2024-11-17,2029-11-16,0,Active
537,39690,78302,Debit,2015-01-25,2020-01-24,0,Active
538,35771,82313,Credit - Gold,2020-02-19,2025-02-17,50000,Active
539,27878,71853,Debit,2017-09-11,2022-09-10,0,Active
540,3136,49746,Debit,2022-03-09,2027-03-08,0,Active
541,31016,50313,Credit - Platinum,2016-07-06,2021-07-05,25000,Active
542,4559,7251,Debit,2018-04-20,2023-04-19,50000,Active
543,6630,41728,Debit,2015-09-07,2020-09-05,25000,Active
544,30389,43043,Debit,2015-07-21,2020-07-19,200000,Active
545,43168,59237,Credit - Platinum,2020-11-11,2025-11-10,0,Active
546,40461,17000,Credit - Classic,2017-01-19,2022-01-18,0,Active
547,24048,21003,Debit,2018-11-15,2023-11-14,0,Active
548,55371,84617,Credit - Classic,2022-10-23,2027-10-22,50000,Active
549,14974,83969,Credit - Classic,2017-05-28,2022-05-27,0,Active
550,709,1143,Credit - Gold,2020-03-05,2025-03-04,25000,Active
551,16424,36643,Debit,2024-07-19,2029-07-18,25000,Active
552,58020,91151,Credit - Gold,2023-02-02,2028-02-01,50000,Active
553,35491,40913,Debit,2019-05-24,2024-05-22,0,Active
554,34636,11079,Credit - Classic,2016-02-03,2021-02-01,25000,Active
555,52385,86410,Credit - Platinum,2024-06-29,2029-06-28,0,Active
556,27645,30879,Debit,2018-09-19,2023-09-18,0,Active
557,27602,49195,Debit,2021-12-11,2026-12-10,25000,Active
558,30968,19056,Credit - Classic,2023-05-08,2028-05-06,0,Active
559,27175,11151,Credit - Classic,2015-08-28,2020-08-26,0,Active
560,293,78891,Credit - Gold,2021-08-05,2026-08-04,200000,Active
561,14590,94348,Debit,2020-06-14,2025-06-13,100000,Expired
562,8075,16656,Debit,2017-08-23,2022-08-22,100000,Active
563,47330,10466,Credit - Gold,2020-08-30,2025-08-29,0,Active
564,50803,35708,Credit - Classic,2017-02-09,2022-02-08,0,Active
565,48046,24605,Debit,2021-06-18,2026-06-17,200000,Active
566,38549,13076,Credit - Classic,2019-10-13,2024-10-11,50000,Active
567,42148,73446,Credit - Platinum,2025-02-23,2030-02-22,50000,Active
568,6609,44090,Debit,2016-03-26,2021-03-25,0,Active
569,47986,70159,Credit - Platinum,2022-09-10,2027-09-09,100000,Active
570,5794,86330,Credit - Classic,2021-04-24,2026-04-23,0,Blocked
571,45165,20579,Debit,2021-04-13,2026-04-12,0,Active
572,2723,35029,Credit - Classic,2024-11-01,2029-10-31,0,Active
573,14907,94994,Credit - Classic,2017-11-28,2022-11-27,25000,Active
574,13531,52160,Debit,2025-03-08,2030-03-07,25000,Active
575,13757,68958,Credit - Gold,2025-05-22,2030-05-21,0,Active
576,56621,89023,Credit - Classic,2020-11-23,2025-11-22,0,Active
577,11139,1847,Credit - Platinum,2016-10-10,2021-10-09,0,Active
578,17513,48744,Debit,2018-02-06,2023-02-05,0,Active
579,36553,92674,Debit,2022-04-28,2027-04-27,0,Active
580,5783,29749,Credit - Gold,2015-06-14,2020-06-12,0,Active
581,9141,34857,Debit,2017-08-04,2022-08-03,0,Active
582,15140,9992,Credit - Platinum,2025-02-10,2030-02-09,100000,Active
583,53372,16369,Debit,2020-01-26,2025-01-24,0,Active
584,20073,34517,Debit,2018-06-01,2023-05-31,25000,Active
585,34707,77151,Debit,2023-01-22,2028-01-21,0,Active
586,28870,93240,Credit - Gold,2021-12-16,2026-12-15,0,Active
587,22737,5025,Credit - Classic,2024-10-29,2029-10-28,25000,Active
588,59828,43071,Debit,2025-04-25,2030-04-24,0,Blocked
589,49069,2547,Debit,2018-09-04,2023-09-03,25000,Active
590,20058,20779,Credit - Classic,2016-08-14,2021-08-13,0,Active
591,2560,50524,Credit - Classic,2022-05-06,2027-05-05,25000,Active
592,55441,59646,Credit - Gold,2022-05-20,2027-05-19,0,Active
593,19120,48271,Debit,2017-08-18,2022-08-17,100000,Active
594,22740,63957,Debit,2019-11-26,2024-11-24,0,Active
595,1002,61800,Debit,2016-02-16,2021-02-14,0,Active
596,44863,77150,Debit,2021-02-22,2026-02-21,50000,Active
597,15215,53582,Debit,2018-11-05,2023-11-04,0,Active
598,34536,76131,Debit,2018-07-12,2023-07-11,100000,Active
599,5601,35579,Debit,2016-12-08,2021-12-07,0,Active
600,22780,5947,Debit,2018-12-01,2023-11-30,50000,Active
601,17313,30255,Debit,2017-11-20,2022-11-19,0,Active
602,4220,24566,Credit - Classic,2023-04-16,2028-04-14,0,Active
603,17017,66852,Debit,2019-05-04,2024-05-02,100000,Active
604,39113,85976,Credit - Classic,2019-12-28,2024-12-26,0,Active
605,25644,21165,Credit - Gold,2018-04-16,2023-04-15,200000,Active
606,34549,38471,Credit - Gold,2017-05-11,2022-05-10,25000,Active
607,49718,16494,Credit - Classic,2016-07-06,2021-07-05,0,Active
608,55123,2428,Debit,2019-03-30,2024-03-28,0,Active
609,5328,61653,Debit,2022-06-22,2027-06-21,25000,Active
610,13554,78626,Credit - Platinum,2022-09-27,2027-09-26,0,Active
611,32061,90254,Debit,2020-11-21,2025-11-20,25000,Active
612,34309,23069,Credit - Platinum,2017-04-28,2022-04-27,50000,Active
613,14404,17599,Credit - Classic,2021-01-22,2026-01-21,200000,Active
614,36365,18342,Credit - Classic,2023-02-21,2028-02-20,0,Active
615,12423,39217,Debit,2017-08-04,2022-08-03,0,Active
616,34524,382,Credit - Gold,2015-04-25,2020-04-23,25000,Active
617,47936,54587,Debit,2022-09-08,2027-09-07,0,Active
618,45584,91537,Debit,2019-03-25,2024-03-23,0,Active
619,39626,29238,Credit - Classic,2023-08-30,2028-08-28,25000,Active
620,37370,30570,Debit,2019-08-23,2024-08-21,0,Active
621,26836,84588,Debit,2023-01-22,2028-01-21,0,Active
622,59636,93159,Credit - Gold,2024-11-10,2029-11-09,0,Active
623,28744,79207,Debit,2018-11-06,2023-11-05,0,Active
624,43552,79498,Debit,2021-12-20,2026-12-19,0,Active
625,18057,12021,Debit,2015-11-12,2020-11-10,200000,Active
626,46013,2864,Debit,2024-10-13,2029-10-12,0,Expired
627,11983,58250,Credit - Gold,2022-12-11,2027-12-10,200000,Active
628,26317,41953,Debit,2023-03-08,2028-03-06,25000,Active
629,6329,2202,Debit,2022-01-14,2027-01-13,100000,Active
630,16811,82537,Debit,2018-10-06,2023-10-05,0,Active
631,11351,7499,Debit,2021-04-21,2026-04-20,100000,Active
632,42171,47784,Debit,2024-10-28,2029-10-27,0,Active
633,2665,63911,Debit,2020-06-25,2025-06-24,25000,Active
634,17867,22584,Debit,2019-07-23,2024-07-21,0,Active
635,41518,6677,Credit - Platinum,2018-09-12,2023-09-11,100000,Expired
636,23197,47242,Credit - Platinum,2015-07-12,2020-07-10,0,Active
637,59981,9872,Credit - Classic,2016-04-19,2021-04-18,25000,Active
638,40629,27211,Debit,2016-11-30,2021-11-29,100000,Active
639,38557,42035,Debit,2024-12-06,2029-12-05,0,Active
640,33865,9614,Debit,2017-08-01,2022-07-31,25000,Active
641,59385,55405,Debit,2017-07-16,2022-07-15,0,Active
642,11130,73972,Debit,2020-05-16,2025-05-15,0,Active
643,43163,57501,Credit - Gold,2017-05-15,2022-05-14,200000,Active
644,45527,72143,Credit - Classic,2021-02-07,2026-02-06,100000,Active
645,5177,55506,Credit - Classic,2018-01-31,2023-01-30,0,Active
646,2138,73908,Credit - Classic,2020-02-01,2025-01-30,0,Active
647,29073,34295,Debit,2017-05-12,2022-05-11,50000,Active
648,41932,92523,Credit - Platinum,2024-09-27,2029-09-26,0,Active
649,37045,73530,Debit,2015-05-15,2020-05-13,100000,Active
650,55524,78034,Debit,2023-01-08,2028-01-07,50000,Active
651,24135,55461,Debit,2015-05-19,2020-05-17,0,Active
652,59245,91825,Credit - Gold,2022-05-23,2027-05-22,0,Active
653,19893,26977,Debit,2019-08-08,2024-08-06,200000,Active
654,41836,22419,Credit - Gold,2020-03-28,2025-03-27,50000,Active
655,15760,61253,Credit - Classic,2016-05-09,2021-05-08,0,Active
656,9901,84092,Credit - Classic,2021-07-20,2026-07-19,0,Active
657,38806,80591,Debit,2021-04-29,2026-04-28,50000,Expired
658,26597,84682,Credit - Platinum,2017-06-07,2022-06-06,0,Active
659,46212,15403,Debit,2020-04-08,2025-04-07,50000,Active
660,54601,87477,Credit - Gold,2015-09-02,2020-08-31,50000,Active
661,13782,542,Debit,2023-11-16,2028-11-14,0,Active
662,16686,27724,Debit,2018-07-04,2023-07-03,50000,Active
663,37766,26906,Credit - Classic,2022-09-13,2027-09-12,0,Expired
664,51066,48076,Debit,2022-01-01,2026-12-31,0,Blocked
665,3832,94213,Debit,2019-07-11,2024-07-09,0,Active
666,5536,86663,Debit,2021-12-20,2026-12-19,0,Active
667,3866,67309,Debit,2024-06-11,2029-06-10,50000,Active
668,27578,26911,Debit,2018-05-28,2023-05-27,0,Active
669,50669,20869,Debit,2017-06-06,2022-06-05,25000,Active
670,1678,3279,Debit,2022-06-19,2027-06-18,25000,Active
671,24201,15464,Debit,2025-04-01,2030-03-31,100000,Active
672,59448,4126,Debit,2019-02-27,2024-02-26,50000,Active
673,29860,72657,Debit,2015-04-16,2020-04-14,25000,Active
674,30364,54450,Credit - Classic,2022-02-09,2027-02-08,0,Blocked
675,16283,24847,Credit - Platinum,2017-04-20,2022-04-19,0,Active
676,45366,80011,Debit,2021-03-22,2026-03-21,0,Active
677,43112,62870,Credit - Classic,2018-06-02,2023-06-01,25000,Active
678,1839,17803,Credit - Classic,2015-11-02,2020-10-31,50000,Active
679,43951,29677,Debit,2023-07-16,2028-07-14,0,Active
680,45897,28460,Debit,2022-11-20,2027-11-19,0,Active
681,26387,27807,Credit - Platinum,2017-09-12,2022-09-11,25000,Active
682,395,57048,Debit,2018-07-07,2023-07-06,25000,Active
683,39377,86058,Credit - Classic,2015-04-08,2020-04-06,0,Active
684,38537,71994,Debit,2021-04-07,2026-04-06,0,Active
685,22117,32072,Credit - Gold,2019-12-17,2024-12-15,25000,Active
686,26301,53142,Debit,2016-12-24,2021-12-23,0,Active
687,20106,74587,Debit,2016-01-01,2020-12-30,50000,Active
688,28324,53952,Credit - Gold,2015-05-22,2020-05-20,0,Active
689,21557,81259,Debit,2015-11-29,2020-11-27,0,Active
690,52026,42273,Debit,2021-05-09,2026-05-08,0,Active
691,56714,75612,Debit,2019-08-07,2024-08-05,100000,Blocked
692,59643,22811,Debit,2022-09-08,2027-09-07,50000,Active
693,15840,17516,Debit,2017-12-31,2022-12-30,0,Active
694,42129,37735,Debit,2018-02-18,2023-02-17,0,Blocked
695,39403,94041,Credit - Gold,2021-03-09,2026-03-08,0,Active
696,29807,40879,Debit,2016-09-16,2021-09-15,25000,Blocked
697,57129,51720,Debit,2021-11-10,2026-11-09,0,Active
698,59143,47638,Credit - Gold,2020-09-19,2025-09-18,25000,Active
699,59662,45226,Credit - Classic,2023-12-02,2028-11-30,200000,Active
700,9809,79098,Credit - Platinum,2024-05-17,2029-05-16,0,Active
701,24807,31372,Debit,2021-09-03,2026-09-02,0,Active
702,15576,94257,Debit,2023-12-18,2028-12-16,0,Active
703,58928,56324,Credit - Classic,2023-11-25,2028-11-23,50000,Active
704,42202,51032,Credit - Platinum,2022-07-10,2027-07-09,200000,Active
705,45809,24694,Credit - Classic,2022-06-19,2027-06-18,0,Active
706,42996,21789,Debit,2016-10-25,2021-10-24,0,Blocked
707,15112,32506,Debit,2019-09-08,2024-09-06,500000,Active
708,52755,59291,Debit,2024-07-06,2029-07-05,25000,Active
709,7997,80324,Credit - Classic,2022-10-11,2027-10-10,100000,Active
710,22654,8034,Debit,2016-05-28,2021-05-27,50000,Active
711,6039,60431,Credit - Classic,2016-11-17,2021-11-16,0,Active
712,36433,59095,Debit,2025-02-04,2030-02-03,0,Active
713,31382,88402,Credit - Classic,2024-02-22,2029-02-20,50000,Active
714,42331,33923,Credit - Classic,2023-02-02,2028-02-01,0,Active
715,34127,42539,Credit - Platinum,2020-01-14,2025-01-12,100000,Expired
716,46112,11304,Debit,2022-08-10,2027-08-09,200000,Active
717,23371,80886,Credit - Classic,2016-03-10,2021-03-09,0,Active
718,50749,54451,Credit - Gold,2018-05-18,2023-05-17,100000,Active
719,4514,26191,Debit,2022-11-11,2027-11-10,100000,Active
720,9958,15420,Credit - Classic,2024-02-15,2029-02-13,50000,Active
721,27295,53615,Credit - Classic,2018-03-21,2023-03-20,0,Active
722,33752,76846,Debit,2024-08-24,2029-08-23,25000,Active
723,48162,42929,Credit - Classic,2023-08-21,2028-08-19,25000,Active
724,6995,3554,Credit - Platinum,2016-03-04,2021-03-03,50000,Active
725,29105,65618,Credit - Platinum,2022-05-29,2027-05-28,0,Active
726,54974,29303,Credit - Classic,2016-11-01,2021-10-31,25000,Active
727,53721,30843,Credit - Classic,2025-03-25,2030-03-24,0,Active
728,6371,88661,Debit,2025-03-13,2030-03-12,25000,Active
729,22849,23870,Debit,2018-07-15,2023-07-14,25000,Active
730,58802,49760,Debit,2020-10-08,2025-10-07,0,Active
731,9024,14380,Debit,2015-01-02,2020-01-01,25000,Active
732,58272,65873,Debit,2015-08-16,2020-08-14,0,Active
733,44779,50924,Debit,2017-11-05,2022-11-04,0,Active
734,37445,93948,Credit - Classic,2024-04-08,2029-04-07,100000,Active
735,20616,14582,Debit,2015-10-17,2020-10-15,0,Active
736,56393,49470,Credit - Gold,2020-08-29,2025-08-28,0,Active
737,8646,50256,Debit,2024-04-19,2029-04-18,0,Active
738,30106,59045,Credit - Classic,2020-11-07,2025-11-06,0,Active
739,53482,4380,Debit,2022-01-24,2027-01-23,25000,Active
740,48214,43056,Credit - Classic,2021-10-27,2026-10-26,0,Active
741,49300,46770,Credit - Classic,2020-01-02,2024-12-31,0,Active
742,47150,91734,Credit - Classic,2025-05-03,2030-05-02,0,Active
743,10160,74753,Credit - Classic,2017-12-20,2022-12-19,25000,Active
744,2156,34208,Credit - Classic,2022-02-19,2027-02-18,0,Active
745,16772,3744,Credit - Gold,2022-01-17,2027-01-16,200000,Active
746,12808,59686,Debit,2017-01-30,2022-01-29,0,Active
747,39962,92557,Debit,2017-04-20,2022-04-19,100000,Active
748,8020,51269,Credit - Classic,2018-01-13,2023-01-12,0,Active
749,23313,80005,Credit - Gold,2022-09-20,2027-09-19,0,Active
750,26972,62093,Debit,2015-04-07,2020-04-05,50000,Active
751,10796,39157,Debit,2020-04-02,2025-04-01,50000,Active
752,30750,54926,Credit - Platinum,2023-12-02,2028-11-30,50000,Active
753,16302,87871,Credit - Classic,2016-09-26,2021-09-25,25000,Active
754,25756,1972,Credit - Classic,2022-03-21,2027-03-20,0,Active
755,21103,64426,Debit,2018-06-02,2023-06-01,100000,Active
756,29742,40410,Credit - Classic,2016-03-04,2021-03-03,50000,Active
757,919,5648,Debit,2021-09-01,2026-08-31,0,Active
758,42859,20776,Credit - Classic,2016-03-30,2021-03-29,50000,Active
759,31402,71471,Debit,2019-07-17,2024-07-15,50000,Active
760,18645,5073,Credit - Gold,2021-03-17,2026-03-16,0,Active
