ticket_id,customer_id,issue_type,date_opened,date_resolved,status,satisfaction_score
425,24107,Account Statement,2025-12-24,2025-12-27,Resolved,5
426,19968,Card Blocked,2019-01-24,2019-02-12,Open,1
427,24635,KYC Update,2024-02-21,2024-02-21,Escalated,1
428,46779,Cheque Bounce,2024-04-30,2024-05-18,Resolved,4
429,14095,Wrong Debit,2019-09-02,2019-09-05,Escalated,5
430,13788,Account Statement,2025-02-23,2025-03-08,Open,4
431,29,Wrong Debit,2026-05-12,2026-05-18,Open,2
432,41356,Account Statement,2025-04-30,2025-05-05,Resolved,2
433,33751,Card Blocked,2022-11-15,2022-11-21,Resolved,5
434,38324,App Login Issue,2019-09-17,2019-10-02,Resolved,3
435,3121,Fraud Report,2025-05-13,2025-05-23,Resolved,3
436,17285,Card Blocked,2024-09-27,2024-10-12,Open,1
437,6958,Cheque Bounce,2025-09-08,2025-09-17,Resolved,5
438,49408,KYC Update,2019-12-05,2019-12-19,Resolved,5
439,9787,Loan Query,2022-03-28,2022-04-01,Resolved,1
440,10911,Net Banking Issue,2019-03-07,2019-03-17,Open,4
441,37070,Net Banking Issue,2023-08-23,2023-09-07,Resolved,4
442,50435,Wrong Debit,2025-06-01,2025-06-08,Resolved,3
443,832,Wrong Debit,2025-03-08,2025-03-25,Resolved,4
444,52849,Fraud Report,2022-06-23,2022-07-05,Resolved,2
445,46741,Fraud Report,2024-05-25,2024-06-12,Open,5
446,23734,Fraud Report,2024-12-30,2025-01-09,Resolved,1
447,33709,Account Statement,2021-01-15,2021-01-31,Resolved,5
448,28158,Interest Query,2019-05-29,2019-06-06,Escalated,5
449,31229,KYC Update,2024-02-23,2024-03-05,Resolved,5
450,20663,Interest Query,2026-05-06,2026-05-20,Open,5
451,55675,Cheque Bounce,2021-11-28,2021-12-05,Open,1
452,39225,Cheque Bounce,2025-04-30,2025-05-07,Resolved,4
453,27471,KYC Update,2024-10-11,2024-10-29,Resolved,5
454,55061,Cheque Bounce,2024-06-23,2024-07-07,Resolved,4
455,55086,Interest Query,2024-02-04,2024-02-10,Resolved,4
456,4589,KYC Update,2025-06-26,2025-07-15,Resolved,4
457,17088,Account Statement,2020-10-09,2020-10-23,Resolved,2
458,5449,Interest Query,2021-08-10,2021-08-10,Resolved,3
459,15358,App Login Issue,2019-07-29,2019-08-08,Resolved,4
460,36547,Interest Query,2023-07-12,2023-07-13,Open,5
461,6270,KYC Update,2019-02-03,2019-02-22,Open,4
462,47549,Fraud Report,2025-12-29,2026-01-02,Resolved,4
463,24070,Fraud Report,2023-10-28,2023-11-15,Resolved,4
464,41459,KYC Update,2024-10-19,2024-10-19,Resolved,4
465,49697,KYC Update,2024-07-29,2024-08-06,Resolved,2
466,3359,Account Statement,2022-06-13,2022-06-19,Resolved,1
467,7171,Wrong Debit,2020-04-29,2020-05-18,Open,5
468,20985,Interest Query,2024-09-01,2024-09-13,Resolved,3
469,21084,Loan Query,2022-10-11,2022-10-29,Resolved,1
470,16906,App Login Issue,2021-11-02,2021-11-12,Resolved,1
471,38270,KYC Update,2025-01-08,2025-01-17,Resolved,4
472,56701,App Login Issue,2024-03-03,2024-03-06,Resolved,5
473,52841,Wrong Debit,2020-05-06,2020-05-12,Resolved,3
474,45390,Fraud Report,2019-11-28,2019-12-14,Resolved,1
475,8791,App Login Issue,2020-04-28,2020-04-29,Resolved,2
476,22223,Wrong Debit,2021-05-02,2021-05-21,Open,5
477,7799,Fraud Report,2024-05-16,2024-05-28,Resolved,3
478,2337,Wrong Debit,2025-07-09,2025-07-27,Resolved,4
479,20113,Card Blocked,2024-08-22,2024-09-07,Resolved,4
480,56500,Interest Query,2022-12-22,2022-12-30,Escalated,3
481,37737,App Login Issue,2019-06-04,2019-06-05,Resolved,2
482,23116,Net Banking Issue,2019-09-22,2019-10-05,Resolved,3
483,25816,App Login Issue,2026-05-24,2026-06-05,Resolved,3
484,43511,App Login Issue,2025-07-14,2025-07-17,Resolved,5
485,47713,Cheque Bounce,2024-07-12,2024-07-28,Resolved,5
486,56465,Fraud Report,2024-11-12,2024-11-12,Open,5
487,10609,Net Banking Issue,2020-01-01,2020-01-04,Resolved,1
488,2745,Net Banking Issue,2020-07-07,2020-07-21,Resolved,3
489,14192,Fraud Report,2024-05-18,2024-06-04,Resolved,1
490,20483,Account Statement,2022-06-25,2022-06-28,Resolved,1
491,13461,Card Blocked,2020-12-23,2021-01-08,Resolved,2
492,3779,Net Banking Issue,2023-03-24,2023-04-04,Escalated,3
493,9054,Fraud Report,2023-04-25,2023-05-01,Resolved,4
494,57616,Account Statement,2022-01-12,2022-01-29,Resolved,4
495,7636,Wrong Debit,2026-05-24,2026-06-04,Resolved,5
496,56215,Loan Query,2019-06-12,2019-06-24,Resolved,1
497,32453,Account Statement,2025-10-05,2025-10-17,Resolved,5
498,18027,Net Banking Issue,2019-09-14,2019-09-21,Resolved,4
499,18692,KYC Update,2024-01-09,2024-01-17,Resolved,5
500,39012,KYC Update,2022-01-18,2022-02-04,Resolved,3
501,43334,Fraud Report,2021-05-28,2021-06-15,Resolved,1
502,21145,Net Banking Issue,2020-09-16,2020-10-01,Resolved,5
503,20200,Card Blocked,2025-09-27,2025-10-14,Resolved,1
504,34782,Card Blocked,2020-01-20,2020-02-01,Resolved,5
505,42302,Fraud Report,2023-02-12,2023-02-28,Resolved,3
506,38372,Card Blocked,2020-07-28,2020-08-02,Open,3
507,39281,Loan Query,2019-10-16,2019-10-26,Resolved,2
508,31759,Loan Query,2024-11-06,2024-11-18,Resolved,1
509,50513,Interest Query,2023-07-19,2023-08-03,Resolved,5
510,16765,KYC Update,2020-02-15,2020-02-17,Resolved,4
511,25969,Wrong Debit,2023-02-23,2023-02-27,Resolved,4
512,23154,Account Statement,2020-06-10,2020-06-15,Resolved,5
513,54717,KYC Update,2024-07-12,2024-07-25,Resolved,4
514,5862,Fraud Report,2024-11-22,2024-12-11,Resolved,1
515,15256,Net Banking Issue,2019-09-12,2019-09-20,Resolved,4
516,8777,Interest Query,2023-05-01,2023-05-16,Resolved,3
517,42142,Wrong Debit,2020-08-12,2020-08-15,Open,1
518,24133,Fraud Report,2020-04-21,2020-04-24,Resolved,3
519,46974,App Login Issue,2020-09-30,2020-10-04,Resolved,4
520,41528,Loan Query,2022-12-01,2022-12-01,Resolved,1
521,7312,Account Statement,2024-11-30,2024-12-19,Open,1
522,48551,Wrong Debit,2019-12-03,2019-12-16,Escalated,3
523,44350,Card Blocked,2023-10-23,2023-11-02,Resolved,5
524,56618,Card Blocked,2019-04-01,2019-04-17,Open,3
525,18824,Card Blocked,2021-10-20,2021-10-20,Resolved,1
526,58820,Interest Query,2026-02-18,2026-02-18,Resolved,5
527,6136,Net Banking Issue,2025-05-05,2025-05-23,Resolved,2
528,41174,Card Blocked,2024-09-09,2024-09-27,Resolved,5
529,39220,KYC Update,2023-03-15,2023-03-31,Resolved,3
530,31274,KYC Update,2021-06-27,2021-06-27,Escalated,5
531,32895,App Login Issue,2025-02-22,2025-02-28,Resolved,3
532,11926,KYC Update,2019-05-11,2019-05-29,Resolved,1
533,14612,App Login Issue,2022-07-26,2022-07-27,Resolved,1
534,3497,App Login Issue,2021-04-08,2021-04-08,Resolved,1
535,10545,App Login Issue,2021-06-16,2021-06-16,Escalated,4
536,54825,Account Statement,2026-01-22,2026-01-23,Resolved,1
537,41954,Net Banking Issue,2019-07-12,2019-07-14,Resolved,1
538,37813,KYC Update,2019-01-05,2019-01-21,Resolved,1
539,26518,Cheque Bounce,2025-09-16,2025-09-22,Resolved,1
540,52138,Fraud Report,2022-11-19,2022-11-19,Resolved,3
541,7734,KYC Update,2020-04-23,2020-04-29,Resolved,4
542,50831,App Login Issue,2023-07-01,2023-07-11,Resolved,5
543,34804,KYC Update,2020-01-18,2020-01-31,Escalated,2
544,31453,Wrong Debit,2025-02-12,2025-02-27,Resolved,1
545,25901,Fraud Report,2021-12-27,2022-01-06,Resolved,2
546,19659,Card Blocked,2024-06-28,2024-07-17,Open,3
547,43577,Fraud Report,2021-11-05,2021-11-22,Resolved,4
548,43453,App Login Issue,2023-06-26,2023-07-04,Resolved,2
549,34459,Cheque Bounce,2020-04-17,2020-04-27,Escalated,5
550,56674,Wrong Debit,2026-04-06,2026-04-08,Resolved,5
551,23968,Card Blocked,2026-04-24,2026-05-05,Open,1
552,12372,KYC Update,2025-11-23,2025-12-07,Escalated,5
553,3840,Card Blocked,2022-07-10,2022-07-19,Escalated,4
554,44270,KYC Update,2026-06-03,2026-06-11,Escalated,2
555,6009,App Login Issue,2022-07-16,2022-07-30,Open,4
556,31035,Wrong Debit,2022-08-12,2022-08-21,Resolved,1
557,13473,Card Blocked,2022-12-28,2023-01-08,Resolved,3
558,57408,App Login Issue,2024-11-10,2024-11-13,Resolved,2
559,26458,KYC Update,2021-05-10,2021-05-10,Resolved,1
560,16687,Card Blocked,2025-08-18,2025-08-24,Open,2
561,5129,Wrong Debit,2020-04-08,2020-04-19,Resolved,3
562,47068,KYC Update,2022-10-29,2022-11-16,Resolved,3
563,32315,Account Statement,2022-01-26,2022-02-05,Resolved,1
564,17529,App Login Issue,2019-08-14,2019-08-18,Resolved,1
565,56743,Loan Query,2022-07-08,2022-07-21,Resolved,2
566,30780,Cheque Bounce,2019-06-25,2019-07-10,Escalated,1
567,18150,Cheque Bounce,2019-08-02,2019-08-19,Resolved,1
568,54266,KYC Update,2021-12-09,2021-12-23,Resolved,2
569,25764,Cheque Bounce,2019-11-05,2019-11-18,Resolved,3
570,498,KYC Update,2023-06-27,2023-07-08,Resolved,4
571,14336,Loan Query,2026-06-02,2026-06-19,Resolved,2
572,53004,Wrong Debit,2025-04-20,2025-05-03,Resolved,3
573,18088,Wrong Debit,2024-11-30,2024-12-17,Resolved,4
574,30371,KYC Update,2021-09-30,2021-10-19,Open,4
575,30738,Fraud Report,2021-02-03,2021-02-19,Resolved,5
576,33912,Fraud Report,2023-08-22,2023-09-04,Resolved,2
577,59980,Account Statement,2024-02-28,2024-03-18,Resolved,4
578,29832,Interest Query,2025-05-24,2025-06-01,Resolved,5
579,30315,Card Blocked,2024-04-01,2024-04-11,Resolved,3
580,21780,App Login Issue,2021-07-28,2021-08-05,Resolved,5
581,10437,Interest Query,2020-10-19,2020-10-19,Resolved,2
582,51008,Loan Query,2023-03-08,2023-03-15,Open,2
583,25958,Interest Query,2024-01-26,2024-02-01,Resolved,4
584,26742,Wrong Debit,2020-02-16,2020-03-04,Resolved,3
585,42794,Net Banking Issue,2022-10-14,2022-10-16,Resolved,4
586,27748,App Login Issue,2025-03-11,2025-03-21,Resolved,5
587,50297,Cheque Bounce,2019-03-07,2019-03-25,Resolved,5
588,6707,Interest Query,2023-11-22,2023-11-22,Open,3
589,25760,Interest Query,2022-06-27,2022-07-06,Resolved,5
590,35135,Loan Query,2022-03-11,2022-03-23,Resolved,1
591,28241,Fraud Report,2024-05-21,2024-05-31,Resolved,5
592,53113,Card Blocked,2020-12-22,2021-01-02,Open,2
593,22067,Fraud Report,2019-03-09,2019-03-15,Open,1
594,11552,Cheque Bounce,2024-03-27,2024-04-11,Resolved,2
595,4315,Card Blocked,2019-04-01,2019-04-01,Resolved,4
596,5658,Loan Query,2025-01-10,2025-01-28,Resolved,1
597,35264,Wrong Debit,2025-04-07,2025-04-16,Resolved,5
598,39833,Card Blocked,2023-07-14,2023-07-17,Resolved,1
599,38512,Cheque Bounce,2023-04-18,2023-04-30,Resolved,2
600,22262,Card Blocked,2023-05-26,2023-06-13,Resolved,2
601,52244,Net Banking Issue,2022-06-13,2022-06-18,Resolved,4
602,56868,KYC Update,2025-06-18,2025-06-22,Resolved,4
603,22387,Account Statement,2022-05-17,2022-05-25,Resolved,3
604,26472,Wrong Debit,2022-11-09,2022-11-27,Resolved,2
605,5844,Cheque Bounce,2022-08-04,2022-08-11,Resolved,5
606,49686,Cheque Bounce,2021-01-12,2021-01-15,Resolved,4
607,13135,Net Banking Issue,2019-03-19,2019-03-21,Resolved,4
608,3092,Cheque Bounce,2020-03-28,2020-04-01,Resolved,2
609,18767,Fraud Report,2019-05-20,2019-06-06,Resolved,4
610,5941,App Login Issue,2024-02-29,2024-03-14,Resolved,2
611,29225,Cheque Bounce,2019-08-03,2019-08-15,Resolved,2
612,3449,App Login Issue,2022-02-08,2022-02-27,Resolved,2
613,12976,Interest Query,2026-04-11,2026-04-20,Open,5
614,55497,App Login Issue,2024-12-07,2024-12-20,Resolved,5
615,59909,Fraud Report,2023-08-24,2023-08-29,Resolved,3
616,36479,Loan Query,2020-10-07,2020-10-17,Escalated,1
617,8968,Loan Query,2024-08-31,2024-09-15,Open,2
618,27977,Wrong Debit,2022-12-04,2022-12-15,Resolved,2
619,29726,Cheque Bounce,2023-05-17,2023-05-24,Resolved,3
620,38284,App Login Issue,2021-02-13,2021-02-13,Resolved,1
621,11341,Interest Query,2020-07-27,2020-08-07,Open,4
622,52504,Interest Query,2025-07-22,2025-07-30,Resolved,2
623,11353,App Login Issue,2020-04-12,2020-04-27,Open,1
624,55541,Interest Query,2025-06-24,2025-07-05,Open,5
625,8303,Net Banking Issue,2026-01-22,2026-01-28,Resolved,2
626,36947,Wrong Debit,2023-05-23,2023-06-09,Escalated,1
627,54686,Card Blocked,2022-10-30,2022-11-03,Resolved,3
628,22448,Loan Query,2019-10-01,2019-10-12,Resolved,3
629,33022,Interest Query,2024-05-27,2024-06-14,Resolved,4
630,34904,Net Banking Issue,2023-08-08,2023-08-12,Resolved,3
631,58049,Wrong Debit,2023-07-20,2023-08-02,Resolved,3
632,5861,Loan Query,2022-04-29,2022-05-17,Resolved,5
633,17850,Cheque Bounce,2025-06-20,2025-07-02,Open,5
634,35882,KYC Update,2026-02-17,2026-02-19,Resolved,4
635,2698,KYC Update,2020-10-10,2020-10-13,Resolved,1
636,55042,Net Banking Issue,2022-10-27,2022-11-03,Resolved,4
637,40529,Wrong Debit,2019-10-23,2019-11-09,Resolved,5
638,51716,Account Statement,2019-10-15,2019-10-20,Resolved,2
639,24366,KYC Update,2024-07-27,2024-08-07,Open,5
640,17153,Cheque Bounce,2024-03-30,2024-04-08,Resolved,1
641,23934,KYC Update,2024-08-25,2024-09-10,Resolved,1
642,17294,Interest Query,2024-07-27,2024-07-31,Open,5
643,35048,Net Banking Issue,2026-06-06,2026-06-06,Resolved,4
644,18220,App Login Issue,2021-05-14,2021-06-01,Resolved,1
645,2376,Wrong Debit,2025-05-02,2025-05-03,Resolved,5
646,24282,Wrong Debit,2024-06-12,2024-06-12,Resolved,2
647,35093,Wrong Debit,2022-12-07,2022-12-14,Resolved,5
648,48814,KYC Update,2022-08-03,2022-08-12,Resolved,5
649,49261,KYC Update,2026-01-25,2026-02-04,Resolved,4
650,39331,KYC Update,2023-07-17,2023-07-20,Resolved,3
651,54508,Wrong Debit,2025-06-19,2025-06-27,Open,4
652,26922,Fraud Report,2019-09-06,2019-09-25,Resolved,1
653,35120,App Login Issue,2025-08-17,2025-09-01,Resolved,5
654,44054,Fraud Report,2019-12-27,2019-12-31,Open,3
655,4978,App Login Issue,2022-09-08,2022-09-22,Resolved,2
656,21813,Wrong Debit,2022-01-26,2022-02-13,Resolved,4
657,1494,KYC Update,2020-04-05,2020-04-17,Resolved,4
658,28196,Card Blocked,2021-06-27,2021-07-04,Open,4
659,25919,Wrong Debit,2022-09-07,2022-09-25,Resolved,1
660,27459,Cheque Bounce,2021-06-23,2021-06-28,Resolved,1
661,20641,Interest Query,2025-12-12,2025-12-24,Resolved,5
662,35836,Net Banking Issue,2019-04-08,2019-04-19,Resolved,4
663,3190,Wrong Debit,2020-03-28,2020-04-03,Resolved,4
664,25899,Net Banking Issue,2020-12-05,2020-12-07,Resolved,4
665,16767,App Login Issue,2025-05-16,2025-05-16,Resolved,2
666,46386,Card Blocked,2019-11-06,2019-11-19,Resolved,5
667,22799,Cheque Bounce,2026-01-29,2026-02-02,Resolved,5
668,25823,Fraud Report,2023-04-14,2023-04-18,Resolved,4
669,14191,Net Banking Issue,2026-03-24,2026-04-09,Resolved,1
670,50658,Loan Query,2025-06-01,2025-06-02,Resolved,3
671,28722,Fraud Report,2019-01-14,2019-02-01,Resolved,5
672,36454,Net Banking Issue,2022-07-08,2022-07-21,Resolved,5
673,25751,KYC Update,2021-05-08,2021-05-16,Resolved,2
674,14245,Interest Query,2026-04-21,2026-05-04,Resolved,3
675,37805,Loan Query,2023-05-15,2023-05-21,Resolved,2
676,52479,Wrong Debit,2023-12-28,2023-12-30,Resolved,3
677,47778,KYC Update,2023-11-14,2023-11-17,Resolved,3
678,58290,Account Statement,2022-12-17,2023-01-05,Resolved,5
679,46155,Cheque Bounce,2024-07-12,2024-07-27,Resolved,4
680,48237,Cheque Bounce,2022-03-29,2022-03-30,Open,1
681,30417,Account Statement,2022-06-17,2022-07-06,Resolved,5
682,14078,Card Blocked,2024-07-03,2024-07-04,Resolved,3
683,56530,Loan Query,2020-08-08,2020-08-26,Resolved,5
684,39969,App Login Issue,2021-05-25,2021-06-11,Resolved,3
685,8315,Loan Query,2022-07-22,2022-08-10,Escalated,3
686,23528,Fraud Report,2025-08-24,2025-08-25,Resolved,3
687,19826,App Login Issue,2024-10-07,2024-10-12,Escalated,5
688,35311,Loan Query,2026-01-09,2026-01-20,Open,5
689,21999,Fraud Report,2020-10-30,2020-11-04,Open,5
690,46645,App Login Issue,2020-11-24,2020-11-30,Open,4
691,41275,Loan Query,2020-11-26,2020-12-09,Resolved,2
692,46674,Account Statement,2022-05-13,2022-05-19,Resolved,2
693,15241,Fraud Report,2022-09-21,2022-09-29,Escalated,4
694,47380,Cheque Bounce,2020-07-20,2020-08-04,Resolved,4
695,27183,Wrong Debit,2021-04-30,2021-05-11,Resolved,1
696,48905,App Login Issue,2021-11-03,2021-11-13,Resolved,4
697,38302,Loan Query,2021-01-05,2021-01-11,Resolved,3
698,56945,Wrong Debit,2023-07-18,2023-08-03,Escalated,2
699,52885,Cheque Bounce,2025-06-08,2025-06-14,Open,1
700,30929,Card Blocked,2025-07-26,2025-07-31,Resolved,3
701,33228,Net Banking Issue,2023-08-20,2023-08-21,Resolved,5
702,14525,Account Statement,2025-10-23,2025-11-01,Escalated,2
703,47131,Fraud Report,2023-07-22,2023-08-04,Open,1
704,54498,Loan Query,2021-02-23,2021-03-06,Resolved,3
705,34023,Fraud Report,2024-09-19,2024-09-29,Resolved,1
706,59115,Account Statement,2021-02-27,2021-02-27,Resolved,1
707,30732,Net Banking Issue,2020-08-23,2020-09-03,Resolved,4
708,44889,Account Statement,2024-03-23,2024-04-07,Open,2
709,32722,App Login Issue,2023-11-28,2023-12-04,Resolved,4
710,3211,Net Banking Issue,2025-12-16,2025-12-30,Resolved,2
711,43937,App Login Issue,2020-03-06,2020-03-21,Resolved,1
712,18916,Wrong Debit,2024-06-17,2024-07-01,Resolved,5
713,26732,App Login Issue,2019-10-01,2019-10-08,Escalated,3
714,3371,Net Banking Issue,2023-06-22,2023-07-09,Resolved,1
715,38089,Net Banking Issue,2020-10-17,2020-10-30,Resolved,3
716,53524,Cheque Bounce,2024-05-14,2024-05-14,Resolved,2
717,11645,Account Statement,2019-01-20,2019-01-24,Resolved,5
718,4108,KYC Update,2025-08-20,2025-08-30,Resolved,4
719,19202,Interest Query,2019-11-03,2019-11-18,Resolved,5
720,45243,Net Banking Issue,2025-06-21,2025-06-23,Resolved,1
721,16095,App Login Issue,2022-03-22,2022-03-23,Open,4
722,25106,KYC Update,2020-07-18,2020-08-01,Resolved,2
723,55240,Wrong Debit,2021-10-25,2021-11-10,Escalated,2
724,29350,Card Blocked,2019-06-09,2019-06-28,Resolved,3
725,46502,Loan Query,2025-06-13,2025-06-19,Resolved,1
726,12204,Net Banking Issue,2020-05-28,2020-06-16,Resolved,2
727,4372,Wrong Debit,2025-08-04,2025-08-16,Resolved,2
728,21837,Card Blocked,2021-10-29,2021-11-16,Resolved,2
729,9122,Wrong Debit,2023-12-05,2023-12-15,Resolved,4
730,28000,Cheque Bounce,2025-02-12,2025-03-01,Open,1
731,32753,Cheque Bounce,2024-03-23,2024-04-07,Resolved,3
732,31244,Wrong Debit,2023-05-19,2023-05-19,Open,4
733,55499,KYC Update,2024-02-22,2024-02-26,Resolved,3
734,57724,Net Banking Issue,2021-11-06,2021-11-19,Resolved,4
735,24117,Account Statement,2021-01-18,2021-01-21,Resolved,2
736,47101,Wrong Debit,2024-04-23,2024-05-04,Resolved,5
737,36628,Net Banking Issue,2024-04-19,2024-04-20,Resolved,2
738,1989,KYC Update,2023-10-11,2023-10-17,Resolved,4
739,21811,Cheque Bounce,2026-06-21,2026-07-03,Resolved,1
740,33569,Wrong Debit,2022-02-14,2022-02-27,Resolved,4
741,49090,Loan Query,2020-05-16,2020-05-17,Resolved,5
742,47040,Net Banking Issue,2023-05-18,2023-05-29,Resolved,4
743,30472,App Login Issue,2025-07-08,2025-07-08,Resolved,2
744,18235,Fraud Report,2021-01-09,2021-01-19,Resolved,2
745,3789,Card Blocked,2019-04-12,2019-05-01,Resolved,3
746,8088,Card Blocked,2019-08-26,2019-08-31,Resolved,5
747,8646,Net Banking Issue,2023-10-19,2023-11-06,Resolved,1
748,30367,Card Blocked,2024-02-25,2024-03-10,Resolved,2
749,36493,Wrong Debit,2025-03-09,2025-03-14,Resolved,1
750,39868,Net Banking Issue,2021-04-24,2021-04-27,Resolved,5
751,36258,Wrong Debit,2024-05-30,2024-06-09,Resolved,5
752,15035,Card Blocked,2020-04-01,2020-04-01,Resolved,2
753,1928,KYC Update,2021-01-30,2021-02-01,Resolved,5
754,8511,Account Statement,2024-12-31,2025-01-10,Open,2
755,50768,Loan Query,2023-04-24,2023-05-02,Escalated,2
756,32011,Interest Query,2025-03-30,2025-04-16,Resolved,2
757,36700,Wrong Debit,2025-05-15,2025-05-17,Resolved,1
758,5605,Wrong Debit,2022-02-23,2022-02-28,Escalated,1
759,9810,Loan Query,2019-06-09,2019-06-20,Escalated,1
760,53189,Interest Query,2020-04-18,2020-04-27,Resolved,4
761,43358,Loan Query,2019-12-13,2019-12-17,Resolved,4
762,56043,Card Blocked,2023-12-26,2024-01-01,Resolved,4
763,11939,Fraud Report,2023-11-09,2023-11-23,Resolved,5
764,49908,KYC Update,2025-02-01,2025-02-19,Resolved,2
765,52058,Card Blocked,2025-12-09,2025-12-21,Open,4
766,10126,Loan Query,2021-03-26,2021-04-01,Open,2
767,19382,KYC Update,2019-11-01,2019-11-16,Resolved,4
768,19060,Loan Query,2025-09-27,2025-10-10,Resolved,4
769,34953,KYC Update,2025-05-28,2025-06-09,Resolved,2
770,16804,KYC Update,2023-04-30,2023-05-17,Escalated,2
771,44526,Interest Query,2022-01-17,2022-01-27,Resolved,4
772,4048,Loan Query,2025-02-06,2025-02-13,Resolved,2
773,55281,App Login Issue,2025-10-03,2025-10-03,Resolved,1
774,54160,Net Banking Issue,2024-10-13,2024-10-23,Resolved,2
775,37828,Cheque Bounce,2025-05-14,2025-05-31,Open,5
776,3300,Cheque Bounce,2021-07-18,2021-08-01,Open,4
777,57756,Card Blocked,2022-04-12,2022-05-01,Resolved,1
778,56983,Account Statement,2019-08-14,2019-08-14,Resolved,3
779,22075,Cheque Bounce,2021-02-25,2021-03-07,Resolved,3
780,25264,App Login Issue,2022-02-15,2022-02-23,Resolved,3
781,37518,Card Blocked,2024-06-06,2024-06-18,Resolved,1
782,43898,Interest Query,2025-06-06,2025-06-24,Resolved,3
783,42688,Account Statement,2021-07-09,2021-07-16,Resolved,5
784,36999,Fraud Report,2023-03-31,2023-04-17,Resolved,5
785,8004,Account Statement,2024-08-23,2024-08-23,Resolved,4
786,24286,App Login Issue,2019-05-27,2019-06-15,Open,1
787,1796,App Login Issue,2022-09-14,2022-09-26,Resolved,1
788,162,Wrong Debit,2022-01-02,2022-01-08,Resolved,3
789,59889,Fraud Report,2021-08-08,2021-08-25,Resolved,2
790,11311,Cheque Bounce,2025-02-22,2025-03-02,Resolved,1
791,28820,Net Banking Issue,2023-04-08,2023-04-08,Resolved,3
792,45386,Card Blocked,2025-06-21,2025-07-05,Resolved,1
793,1171,Cheque Bounce,2023-12-21,2023-12-23,Resolved,5
794,47381,Loan Query,2020-05-13,2020-05-25,Resolved,4
795,17670,App Login Issue,2025-11-15,2025-11-27,Resolved,5
796,39823,Wrong Debit,2024-07-02,2024-07-09,Resolved,4
797,51298,Net Banking Issue,2025-12-25,2026-01-01,Resolved,5
798,39887,App Login Issue,2025-04-28,2025-05-01,Resolved,2
